session_id,session_length,num_clicks,category_diversity,total_spent,bounce,click_sequence,exit_page,converted
3864,21,20,3,856,0,"[3, 4, 4, 3, 3, 4, 2, 4, 3, 4, 4, 3, 3, 2, 4, 3, 2, 3, 4, 2]",2,1
3865,1,1,1,65,1,[4],4,0
3866,16,13,3,534,0,"[4, 2, 4, 3, 4, 4, 4, 3, 4, 3, 2, 2, 4]",4,1
3867,2,2,1,105,0,"[1, 1]",1,0
3868,3,3,2,104,0,"[4, 3, 3]",3,1
3869,11,8,1,304,0,"[4, 4, 4, 4, 4, 4, 4, 4]",4,1
3870,4,3,1,114,0,"[4, 4, 4]",4,1
3871,2,1,1,52,1,[2],2,0
3872,2,2,1,76,0,"[4, 4]",4,1
3873,1,1,1,23,1,[3],3,0
3874,6,6,3,296,0,"[2, 3, 1, 1, 1, 3]",1,0
3875,4,3,2,177,0,"[1, 1, 3]",3,1
3877,2,2,1,85,0,"[3, 3]",3,1
3878,4,4,2,132,0,"[3, 3, 3, 1]",3,1
3879,5,5,2,209,0,"[4, 1, 1, 1, 4]",4,1
3880,9,8,3,318,0,"[4, 4, 4, 3, 2, 3, 4, 4]",4,1
3881,7,6,3,213,0,"[1, 1, 4, 3, 1, 1]",3,1
3884,3,3,2,109,0,"[3, 3, 4]",3,1
3885,15,13,3,580,0,"[2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 2, 2, 3]",3,1
3886,15,12,1,542,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
3887,9,8,3,376,0,"[1, 3, 1, 2, 2, 2, 1, 2]",3,1
3888,2,2,2,95,0,"[4, 1]",1,0
3889,4,4,1,185,0,"[2, 2, 2, 2]",2,1
3890,1,1,1,28,1,[3],3,0
3891,3,3,1,89,0,"[4, 4, 4]",4,1
3892,3,1,1,38,1,[2],2,0
3893,3,2,2,90,0,"[1, 4]",4,1
3894,2,1,1,43,1,[1],1,0
3895,7,7,4,294,0,"[1, 3, 1, 4, 1, 3, 2]",1,0
3896,5,5,2,228,0,"[1, 2, 2, 1, 1]",1,0
3897,2,2,1,76,0,"[1, 1]",1,0
3898,1,1,1,33,1,[4],4,0
3899,1,1,1,38,1,[4],4,0
3901,1,1,1,52,1,[2],2,0
3902,3,3,2,153,0,"[2, 2, 3]",3,1
3903,1,1,1,62,1,[2],2,0
3904,4,4,1,205,0,"[1, 1, 1, 1]",1,0
3905,3,2,2,103,0,"[4, 1]",4,1
3906,1,1,1,33,1,[4],4,0
3907,1,1,1,62,1,[1],1,0
3908,1,1,1,48,1,[3],3,0
3909,2,2,1,80,0,"[3, 3]",3,1
3910,1,1,1,33,1,[1],1,0
3911,4,4,2,175,0,"[1, 1, 2, 2]",1,0
3912,6,5,2,214,0,"[1, 1, 4, 1, 1]",4,1
3913,1,1,1,62,1,[1],1,0
3914,11,10,2,444,0,"[3, 1, 1, 3, 3, 1, 3, 1, 1, 3]",3,1
3915,6,5,2,218,0,"[4, 2, 4, 4, 2]",2,1
3916,2,2,2,100,0,"[4, 2]",2,1
3917,10,10,2,509,0,"[2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1,0
3918,1,1,1,38,1,[1],1,0
3919,2,2,2,85,0,"[2, 3]",3,1
3920,1,1,1,82,1,[1],1,0
3921,1,1,1,52,1,[2],2,0
3922,1,1,1,52,1,[2],2,0
3925,2,2,1,90,0,"[2, 2]",2,1
3926,4,3,2,148,0,"[1, 3, 3]",3,1
3927,25,19,2,746,0,"[3, 3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3]",4,1
3928,2,2,2,71,0,"[1, 2]",2,1
3929,3,2,1,119,0,"[2, 2]",2,1
3930,9,6,3,315,0,"[3, 3, 2, 3, 2, 1]",3,1
3931,1,1,1,62,1,[2],2,0
3932,3,2,1,71,0,"[1, 1]",1,0
3934,34,32,3,1196,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 2, 4, 4, 4, 2, 4, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
3935,1,1,1,38,1,[4],4,0
3936,1,1,1,67,1,[2],2,0
3937,8,6,3,254,0,"[1, 2, 3, 1, 3, 1]",3,1
3938,8,8,3,421,0,"[1, 2, 1, 1, 1, 3, 1, 1]",3,1
3939,17,14,2,616,0,"[4, 3, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4]",4,1
3940,23,18,2,793,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2]",2,1
3941,13,12,2,485,0,"[1, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1]",1,0
3942,4,3,1,114,0,"[4, 4, 4]",4,1
3943,7,7,3,332,0,"[1, 3, 2, 1, 1, 2, 1]",1,0
3944,1,1,1,33,1,[1],1,0
3945,1,1,1,48,1,[3],3,0
3946,2,1,1,62,1,[1],1,0
3947,1,1,1,67,1,[2],2,0
3948,1,1,1,67,1,[2],2,0
3949,3,3,2,109,0,"[4, 4, 3]",4,1
3950,2,2,1,95,0,"[2, 2]",2,1
3951,12,11,3,482,0,"[3, 2, 2, 2, 2, 2, 3, 3, 2, 1, 3]",3,1
3952,7,7,2,292,0,"[1, 1, 1, 1, 1, 3, 1]",1,0
3953,2,2,1,71,0,"[4, 4]",4,1
3954,1,1,1,28,1,[1],1,0
3955,14,10,2,507,0,"[2, 2, 3, 2, 3, 2, 3, 3, 2, 2]",3,1
3956,2,2,1,124,0,"[1, 1]",1,0
3957,15,11,2,457,0,"[4, 4, 1, 1, 4, 1, 1, 4, 1, 4, 4]",4,1
3958,6,3,2,157,0,"[1, 2, 1]",2,1
3959,9,8,2,357,0,"[1, 1, 1, 1, 1, 1, 3, 1]",3,1
3960,2,2,1,86,0,"[1, 1]",1,0
3961,10,9,1,435,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
3962,4,3,1,128,0,"[3, 3, 3]",3,1
3963,15,15,3,642,0,"[2, 2, 3, 3, 3, 1, 1, 1, 3, 2, 2, 2, 1, 1, 1]",1,0
3964,17,16,4,558,0,"[3, 1, 3, 1, 3, 3, 1, 4, 4, 3, 3, 3, 3, 3, 2, 4]",1,0
3965,1,1,1,43,1,[1],1,0
3966,1,1,1,48,1,[3],3,0
3967,1,1,1,38,1,[4],4,0
3968,2,2,1,122,0,"[1, 1]",1,0
3969,2,2,1,95,0,"[2, 2]",2,1
3970,7,7,2,300,0,"[2, 3, 3, 2, 3, 3, 2]",3,1
3971,1,1,1,28,1,[1],1,0
3972,1,1,1,38,1,[2],2,0
3973,1,1,1,62,1,[1],1,0
3974,3,3,3,133,0,"[2, 1, 4]",2,1
3975,7,6,1,276,0,"[1, 1, 1, 1, 1, 1]",1,0
3976,15,10,4,394,0,"[4, 4, 1, 2, 3, 3, 3, 3, 2, 4]",4,1
3977,1,1,1,57,1,[2],2,0
3978,3,2,1,81,0,"[4, 4]",4,1
3979,2,2,1,86,0,"[3, 3]",3,1
3980,9,9,3,367,0,"[3, 1, 3, 2, 3, 2, 3, 2, 1]",1,0
3981,2,2,1,86,0,"[1, 1]",1,0
3982,1,1,1,57,1,[2],2,0
3983,2,2,1,71,0,"[1, 1]",1,0
3984,13,9,2,396,0,"[3, 3, 3, 3, 2, 3, 3, 3, 2]",3,1
3985,1,1,1,43,1,[1],1,0
3986,3,3,2,138,0,"[2, 3, 2]",3,1
3987,18,12,3,463,0,"[3, 3, 1, 1, 3, 2, 1, 3, 3, 3, 3, 3]",2,1
3988,9,9,3,420,0,"[4, 3, 2, 3, 3, 3, 3, 2, 3]",2,1
3989,1,1,1,33,1,[1],1,0
3990,6,3,1,114,0,"[4, 4, 4]",4,1
3991,10,7,2,307,0,"[1, 1, 1, 3, 1, 1, 1]",3,1
3992,1,1,1,33,1,[1],1,0
3993,2,2,1,66,0,"[4, 4]",4,1
3994,6,6,1,233,0,"[4, 4, 4, 4, 4, 4]",4,1
3995,4,4,1,198,0,"[1, 1, 1, 1]",1,0
3996,6,5,3,233,0,"[1, 2, 2, 3, 1]",2,1
3997,10,8,2,299,0,"[4, 4, 3, 3, 4, 3, 4, 3]",3,1
3998,13,10,1,335,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
3999,4,4,1,187,0,"[3, 3, 3, 3]",3,1
4000,15,11,4,489,0,"[3, 2, 4, 1, 2, 3, 2, 3, 4, 2, 2]",1,0
4001,8,5,1,281,0,"[2, 2, 2, 2, 2]",2,1
4002,30,25,3,1153,0,"[1, 2, 2, 2, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1]",1,0
4003,12,12,2,478,0,"[4, 2, 4, 2, 2, 2, 4, 4, 4, 4, 4, 4]",2,1
4004,1,1,1,43,1,[2],2,0
4005,9,7,3,277,0,"[3, 4, 4, 4, 4, 1, 3]",4,1
4006,11,9,1,372,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",3,1
4007,7,5,4,220,0,"[1, 2, 4, 3, 4]",4,1
4008,3,3,2,153,0,"[2, 4, 4]",4,1
4009,12,10,4,440,0,"[1, 3, 1, 4, 1, 2, 4, 4, 3, 1]",4,1
4010,2,2,2,90,0,"[1, 2]",2,1
4011,1,1,1,52,1,[2],2,0
4012,2,2,1,105,0,"[2, 2]",2,1
4013,2,1,1,20,1,[3],3,0
4014,1,1,1,38,1,[4],4,0
4015,3,3,1,138,0,"[3, 3, 3]",3,1
4016,1,1,1,67,1,[2],2,0
4018,5,5,2,214,0,"[1, 1, 1, 1, 3]",3,1
4019,11,9,3,381,0,"[4, 4, 4, 2, 3, 4, 3, 3, 4]",3,1
4020,6,4,2,161,0,"[4, 4, 4, 1]",4,1
4021,7,6,2,223,0,"[4, 3, 3, 4, 3, 4]",4,1
4023,2,2,2,76,0,"[1, 4]",4,1
4024,3,3,1,99,0,"[4, 4, 4]",4,1
4025,3,3,1,119,0,"[4, 4, 4]",4,1
4026,6,6,4,262,0,"[4, 1, 3, 3, 1, 2]",2,1
4027,8,8,3,342,0,"[4, 2, 1, 4, 1, 1, 2, 4]",4,1
4029,2,2,1,100,0,"[1, 1]",1,0
4031,2,2,1,76,0,"[4, 4]",4,1
4032,25,19,4,818,0,"[4, 4, 4, 4, 2, 1, 1, 2, 3, 3, 4, 1, 3, 2, 3, 1, 4, 1, 3]",4,1
4033,4,3,1,124,0,"[3, 3, 3]",3,1
4034,9,8,3,307,0,"[4, 4, 4, 1, 4, 4, 2, 1]",4,1
4035,7,6,2,323,0,"[2, 2, 2, 2, 1, 1]",2,1
4036,4,3,1,128,0,"[2, 2, 2]",2,1
4037,10,9,1,438,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
4038,10,7,2,358,0,"[2, 2, 2, 2, 1, 2, 1]",2,1
4039,13,10,2,517,0,"[2, 2, 4, 2, 2, 2, 2, 4, 2, 2]",2,1
4040,1,1,1,43,1,[4],4,0
4041,2,2,2,61,0,"[4, 3]",4,1
4042,17,14,3,517,0,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 3, 4, 4, 4]",1,0
4043,3,2,2,105,0,"[4, 1]",4,1
4044,3,3,1,96,0,"[3, 3, 3]",3,1
4045,30,25,4,1265,0,"[2, 2, 1, 2, 1, 3, 3, 3, 2, 2, 3, 3, 1, 3, 3, 3, 2, 2, 1, 3, 4, 3, 3, 1, 1]",2,1
4046,4,4,1,161,0,"[1, 1, 1, 1]",1,0
4047,5,4,3,180,0,"[2, 3, 1, 1]",1,0
4048,5,4,1,117,0,"[3, 3, 3, 3]",3,1
4049,3,3,2,114,0,"[3, 1, 1]",3,1
4050,4,4,3,166,0,"[2, 4, 3, 3]",4,1
4051,6,6,2,266,0,"[2, 1, 1, 1, 1, 1]",1,0
4052,1,1,1,28,1,[3],3,0
4053,2,2,1,105,0,"[1, 1]",1,0
4054,3,2,2,71,0,"[3, 1]",3,1
4055,4,2,2,119,0,"[2, 1]",1,0
4056,1,1,1,20,1,[3],3,0
4057,15,13,3,542,0,"[4, 4, 4, 1, 3, 4, 4, 4, 1, 4, 4, 3, 1]",1,0
4058,1,1,1,48,1,[3],3,0
4059,5,2,2,95,0,"[2, 4]",2,1
4060,5,5,3,170,0,"[4, 1, 4, 1, 3]",4,1
4062,3,3,2,119,0,"[3, 3, 4]",4,1
4063,8,8,2,308,0,"[1, 1, 4, 4, 4, 4, 4, 1]",4,1
4064,4,4,1,142,0,"[4, 4, 4, 4]",4,1
4065,1,1,1,38,1,[4],4,0
4066,15,13,4,598,0,"[1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 4]",4,1
4067,1,1,1,33,1,[4],4,0
4068,5,3,2,119,0,"[3, 4, 4]",4,1
4069,2,2,1,95,0,"[1, 1]",1,0
4070,2,2,1,95,0,"[1, 1]",1,0
4071,7,6,2,240,0,"[4, 4, 1, 4, 1, 4]",4,1
4072,21,17,4,775,0,"[3, 4, 2, 4, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2]",4,1
4073,7,5,2,228,0,"[3, 1, 3, 3, 3]",1,0
4074,5,5,2,190,0,"[1, 3, 1, 1, 3]",3,1
4075,7,5,3,237,0,"[2, 3, 1, 2, 1]",3,1
4076,22,20,3,890,0,"[4, 4, 1, 1, 4, 4, 1, 4, 2, 2, 2, 2, 1, 1, 4, 4, 4, 2, 2, 2]",4,1
4077,62,49,4,1955,0,"[1, 3, 4, 2, 4, 4, 3, 2, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 1, 4, 2, 4, 4, 4, 1, 3, 1, 2, 4, 4, 4, 1, 4, 2, 4, 4, 1, 2, 2, 1, 1, 4, 3, 4, 4, 1, 4, 4]",3,1
4078,4,2,1,100,0,"[1, 1]",1,0
4079,8,6,2,218,0,"[4, 4, 2, 4, 4, 4]",4,1
4080,3,3,3,118,0,"[1, 2, 4]",4,1
4081,51,43,2,1685,0,"[3, 3, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4]",4,1
4082,6,6,3,295,0,"[1, 4, 2, 1, 2, 4]",4,1
4083,2,2,2,105,0,"[2, 4]",2,1
4084,5,4,1,191,0,"[2, 2, 2, 2]",2,1
4085,1,1,1,38,1,[4],4,0
4086,1,1,1,43,1,[4],4,0
4087,30,22,4,948,0,"[3, 3, 4, 4, 3, 2, 3, 3, 1, 4, 4, 4, 4, 4, 4, 2, 4, 2, 3, 1, 4, 3]",3,1
4088,2,2,2,85,0,"[3, 4]",3,1
4089,2,2,1,91,0,"[2, 2]",2,1
4090,10,9,2,409,0,"[4, 4, 4, 2, 4, 2, 2, 4, 2]",2,1
4091,10,7,2,253,0,"[3, 4, 3, 3, 3, 3, 3]",3,1
4092,18,11,3,539,0,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4]",4,1
4093,4,3,1,109,0,"[3, 3, 3]",3,1
4094,5,4,3,186,0,"[1, 1, 2, 3]",3,1
4096,1,1,1,43,1,[1],1,0
4097,15,11,3,460,0,"[3, 3, 3, 3, 2, 4, 3, 4, 3, 3, 4]",4,1
4098,1,1,1,43,1,[1],1,0
4100,4,3,1,172,0,"[2, 2, 2]",2,1
4101,2,2,2,66,0,"[3, 4]",3,1
4102,3,3,1,143,0,"[2, 2, 2]",2,1
4103,19,12,2,521,0,"[4, 4, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2]",4,1
4105,3,3,1,186,0,"[2, 2, 2]",2,1
4106,6,5,2,169,0,"[3, 3, 3, 4, 3]",3,1
4107,7,5,2,165,0,"[1, 4, 1, 1, 1]",1,0
4108,7,6,3,230,0,"[3, 3, 3, 1, 4, 3]",4,1
4109,4,4,2,147,0,"[3, 3, 3, 4]",3,1
4110,5,4,1,167,0,"[4, 4, 4, 4]",4,1
4111,5,5,2,208,0,"[3, 3, 3, 3, 1]",3,1
4112,2,2,1,88,0,"[1, 1]",1,0
4113,25,19,2,796,0,"[1, 1, 1, 1, 1, 4, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1]",1,0
4114,1,1,1,26,1,[3],3,0
4115,3,2,2,85,0,"[4, 1]",4,1
4116,1,1,1,52,1,[2],2,0
4117,5,4,2,185,0,"[3, 2, 2, 2]",3,1
4118,12,9,4,400,0,"[2, 4, 3, 3, 2, 1, 3, 4, 4]",4,1
4119,7,6,4,290,0,"[3, 2, 3, 1, 4, 2]",4,1
4120,1,1,1,38,1,[1],1,0
4121,4,3,1,172,0,"[2, 2, 2]",2,1
4122,4,4,2,239,0,"[2, 1, 2, 1]",1,0
4123,56,44,4,2086,0,"[4, 2, 2, 1, 4, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 4, 2, 4, 4, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 3, 2, 4, 4, 4, 2]",2,1
4124,1,1,1,38,1,[4],4,0
4125,2,1,1,33,1,[4],4,0
4126,12,9,3,446,0,"[2, 1, 1, 4, 1, 4, 1, 2, 2]",4,1
4127,4,3,2,124,0,"[3, 4, 4]",3,1
4128,2,2,1,109,0,"[2, 2]",2,1
4129,3,3,2,143,0,"[3, 3, 1]",1,0
4131,56,35,3,1282,0,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 3, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 3, 2, 3, 2, 4, 4, 3, 4, 4, 4, 4]",2,1
4132,3,3,2,126,0,"[4, 4, 3]",4,1
4133,44,37,4,1649,0,"[1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 3, 1, 4, 4, 3, 4, 1, 1, 3, 2, 2, 1, 2, 2, 2, 1, 1, 1, 4, 2, 3, 2, 1, 2]",1,0
4134,2,2,1,76,0,"[1, 1]",1,0
4135,3,2,1,103,0,"[4, 4]",4,1
4136,6,3,2,162,0,"[2, 1, 2]",1,0
4137,3,2,2,66,0,"[2, 3]",3,1
4138,9,5,3,174,0,"[4, 3, 1, 3, 4]",4,1
4139,19,12,2,519,0,"[3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1]",1,0
4140,3,3,1,123,0,"[1, 1, 1]",1,0
4141,47,39,4,1815,0,"[4, 1, 1, 1, 2, 1, 1, 1, 1, 3, 4, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 4, 1, 1, 1, 4, 1, 1, 4, 4, 4]",1,0
4142,1,1,1,48,1,[3],3,0
4143,30,21,4,938,0,"[4, 2, 3, 2, 1, 3, 3, 4, 4, 2, 1, 1, 4, 4, 4, 2, 1, 3, 3, 3, 1]",4,1
4144,1,1,1,38,1,[2],2,0
4145,1,1,1,43,1,[1],1,0
4146,1,1,1,23,1,[3],3,0
4147,1,1,1,48,1,[3],3,0
4148,1,1,1,62,1,[2],2,0
4149,2,2,1,81,0,"[3, 3]",3,1
4150,5,5,2,231,0,"[3, 1, 1, 1, 1]",1,0
4151,9,8,3,316,0,"[1, 3, 1, 4, 4, 4, 3, 1]",4,1
4152,9,6,2,253,0,"[3, 3, 3, 1, 3, 3]",3,1
4153,22,19,3,700,0,"[3, 2, 3, 2, 4, 4, 4, 4, 4, 2, 4, 3, 2, 4, 4, 3, 3, 2, 4]",4,1
4154,13,10,1,435,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3,1
4155,3,3,1,167,0,"[2, 2, 2]",2,1
4156,5,5,2,245,0,"[1, 4, 1, 1, 1]",4,1
4157,1,1,1,48,1,[3],3,0
4158,5,4,1,206,0,"[1, 1, 1, 1]",1,0
4159,9,9,3,408,0,"[1, 3, 1, 2, 2, 3, 2, 2, 1]",2,1
4160,25,17,3,707,0,"[3, 1, 3, 3, 3, 1, 1, 3, 1, 2, 1, 3, 1, 3, 1, 1, 1]",3,1
4162,13,10,1,470,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
4163,12,10,3,497,0,"[3, 3, 2, 3, 3, 1, 2, 2, 2, 2]",3,1
4164,5,5,2,217,0,"[2, 3, 3, 3, 3]",2,1
4165,11,9,3,431,0,"[2, 2, 3, 2, 1, 1, 1, 2, 2]",3,1
4166,6,6,1,314,0,"[2, 2, 2, 2, 2, 2]",2,1
4167,2,2,2,81,0,"[2, 3]",2,1
4168,2,2,2,105,0,"[2, 4]",4,1
4169,1,1,1,43,1,[4],4,0
4170,2,2,1,76,0,"[3, 3]",3,1
4171,13,8,3,445,0,"[1, 1, 4, 1, 3, 4, 1, 1]",4,1
4172,3,3,2,109,0,"[4, 4, 1]",1,0
4173,3,3,3,99,0,"[2, 3, 4]",4,1
4174,4,4,2,171,0,"[1, 1, 4, 1]",4,1
4175,2,2,1,105,0,"[2, 2]",2,1
4176,14,12,3,493,0,"[3, 3, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3]",2,1
4177,1,1,1,43,1,[3],3,0
4178,9,9,2,479,0,"[2, 2, 2, 2, 2, 4, 2, 2, 2]",2,1
4180,1,1,1,57,1,[2],2,0
4181,3,3,1,162,0,"[2, 2, 2]",2,1
4182,1,1,1,38,1,[4],4,0
4183,9,9,3,380,0,"[4, 2, 4, 1, 2, 4, 1, 4, 2]",4,1
4184,13,11,1,466,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
4185,6,5,2,245,0,"[2, 2, 2, 1, 1]",2,1
4186,3,3,1,129,0,"[1, 1, 1]",1,0
4187,3,2,1,90,0,"[1, 1]",1,0
4188,2,2,1,76,0,"[1, 1]",1,0
4189,2,2,1,100,0,"[1, 1]",1,0
4190,19,16,4,630,0,"[4, 1, 4, 2, 1, 1, 1, 3, 3, 4, 4, 1, 4, 3, 4, 3]",2,1
4191,1,1,1,48,1,[3],3,0
4192,11,11,2,479,0,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",3,1
4193,8,6,2,242,0,"[4, 4, 3, 4, 4, 3]",4,1
4194,20,18,4,975,0,"[1, 2, 4, 1, 4, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1]",1,0
4195,1,1,1,28,1,[4],4,0
4196,1,1,1,28,1,[1],1,0
4197,5,4,3,200,0,"[1, 2, 2, 4]",1,0
4198,3,3,1,167,0,"[2, 2, 2]",2,1
4199,2,2,2,100,0,"[4, 2]",2,1
4200,3,3,1,155,0,"[3, 3, 3]",3,1
4201,15,13,1,647,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2,1
4202,5,3,2,99,0,"[4, 3, 4]",4,1
4203,5,4,2,147,0,"[4, 4, 4, 1]",1,0
4204,8,7,3,320,0,"[1, 2, 1, 2, 2, 4, 2]",4,1
4205,4,2,2,78,0,"[2, 3]",2,1
4206,14,12,3,465,0,"[2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 4]",3,1
4207,8,8,2,400,0,"[1, 2, 1, 1, 1, 1, 1, 1]",2,1
4208,1,1,1,43,1,[1],1,0
4209,2,2,1,142,0,"[1, 1]",1,0
4210,8,6,2,329,0,"[1, 2, 2, 2, 2, 2]",1,0
4211,1,1,1,28,1,[1],1,0
4212,11,9,3,396,0,"[2, 3, 2, 4, 3, 3, 3, 4, 3]",2,1
4213,5,5,3,214,0,"[1, 2, 3, 2, 1]",3,1
4214,6,6,3,275,0,"[2, 3, 1, 3, 2, 1]",3,1
4215,8,7,2,336,0,"[1, 1, 1, 1, 1, 1, 4]",4,1
4216,22,16,4,647,0,"[4, 3, 3, 3, 4, 2, 4, 3, 3, 1, 3, 3, 4, 3, 4, 4]",3,1
4217,11,10,2,370,0,"[4, 4, 4, 4, 3, 3, 3, 4, 3, 4]",4,1
4218,10,8,3,313,0,"[1, 1, 4, 1, 1, 4, 4, 3]",1,0
4219,4,4,1,200,0,"[1, 1, 1, 1]",1,0
4220,4,4,1,132,0,"[4, 4, 4, 4]",4,1
4221,2,2,1,100,0,"[1, 1]",1,0
4222,7,6,1,353,0,"[2, 2, 2, 2, 2, 2]",2,1
4223,1,1,1,38,1,[1],1,0
4224,8,6,1,256,0,"[1, 1, 1, 1, 1, 1]",1,0
4225,4,4,3,195,0,"[1, 2, 4, 1]",4,1
4226,1,1,1,33,1,[1],1,0
4227,2,1,1,38,1,[1],1,0
4228,9,9,1,347,0,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",4,1
4230,7,7,2,246,0,"[2, 4, 4, 4, 4, 4, 4]",2,1
4231,13,13,2,554,0,"[2, 4, 4, 4, 4, 2, 4, 2, 4, 4, 2, 2, 4]",2,1
4232,3,3,2,84,0,"[4, 3, 4]",3,1
4233,4,4,2,151,0,"[2, 4, 4, 4]",2,1
4234,11,8,3,430,0,"[2, 3, 2, 1, 1, 2, 3, 2]",2,1
4235,3,1,1,28,1,[4],4,0
4236,10,8,2,417,0,"[1, 4, 1, 1, 1, 1, 1, 1]",4,1
4237,1,1,1,33,1,[3],3,0
4238,9,6,3,203,0,"[4, 1, 1, 1, 3, 1]",1,0
4239,11,9,4,370,0,"[2, 1, 1, 1, 4, 3, 3, 1, 4]",2,1
4240,6,4,2,181,0,"[3, 3, 3, 1]",3,1
4241,25,19,4,840,0,"[2, 4, 1, 4, 1, 1, 4, 3, 3, 3, 4, 4, 4, 2, 1, 1, 1, 1, 1]",4,1
4242,6,4,1,195,0,"[2, 2, 2, 2]",2,1
4244,1,1,1,33,1,[1],1,0
4245,2,2,2,110,0,"[4, 2]",2,1
4246,4,3,2,128,0,"[1, 1, 4]",4,1
4248,1,1,1,48,1,[3],3,0
4249,9,8,3,319,0,"[3, 4, 3, 4, 4, 2, 4, 4]",3,1
4250,1,1,1,67,1,[2],2,0
4251,1,1,1,57,1,[2],2,0
4252,1,1,1,33,1,[1],1,0
4253,9,7,3,285,0,"[4, 4, 4, 1, 4, 3, 4]",4,1
4254,11,10,3,383,0,"[4, 4, 4, 1, 1, 4, 4, 2, 2, 1]",2,1
4255,4,2,2,76,0,"[1, 2]",1,0
4256,38,27,4,1156,0,"[4, 4, 4, 2, 1, 3, 3, 3, 1, 3, 1, 1, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 1, 4, 2, 3]",4,1
4257,1,1,1,43,1,[1],1,0
4258,1,1,1,28,1,[3],3,0
4259,11,11,1,520,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0
4260,2,1,1,48,1,[3],3,0
4261,2,2,1,86,0,"[1, 1]",1,0
4262,8,6,2,305,0,"[2, 2, 3, 3, 3, 3]",3,1
4263,13,11,4,468,0,"[4, 3, 4, 1, 1, 2, 4, 4, 2, 4, 1]",4,1
4264,1,1,1,38,1,[1],1,0
4265,5,4,3,195,0,"[2, 2, 4, 1]",2,1
4266,1,1,1,43,1,[3],3,0
4267,13,12,3,474,0,"[2, 2, 2, 4, 2, 4, 3, 3, 3, 3, 2, 2]",2,1
4268,5,4,2,127,0,"[1, 1, 4, 4]",1,0
4269,2,1,1,33,1,[3],3,0
4270,1,1,1,57,1,[2],2,0
4271,3,3,1,114,0,"[4, 4, 4]",4,1
4272,1,1,1,38,1,[3],3,0
4273,6,3,2,128,0,"[3, 3, 1]",3,1
4274,21,15,4,689,0,"[4, 1, 3, 2, 1, 3, 2, 1, 3, 1, 4, 2, 4, 1, 4]",4,1
4275,2,2,2,76,0,"[4, 1]",1,0
4276,10,7,2,373,0,"[1, 1, 1, 2, 2, 1, 1]",2,1
